LDM 42E measurement:
Do, 4. Mai 2017
10:34:39
19.7800	-0.0030
19.8000	0.0010
19.8200	0.0060
19.8400	0.0080
19.8600	0.0130
19.8800	0.0170
19.9000	0.0210
19.9200	0.0230
19.9400	0.0260
19.9600	0.0300
19.9800	0.0330
20.0000	0.0360
20.0200	0.0380
20.0400	0.0400
20.0600	0.0420
20.0800	0.0430
20.1000	0.0440
20.1200	0.0450
20.1400	0.0450
20.1600	0.0460
20.1800	0.0460
20.2000	0.0450
20.2200	0.0450
20.2400	0.0430
20.2600	0.0410
20.2800	0.0400
20.3000	0.0380
20.3200	0.0350
20.3400	0.0320
20.3600	0.0300
20.3800	0.0270
20.4000	0.0240
20.4200	0.0200
20.4400	0.0150
20.4600	0.0120
20.4800	0.0080
20.5000	0.0040
20.5200	0.0010
20.5400	-0.0030
20.5600	-0.0070
20.5800	-0.0110
20.6000	-0.0140
20.6200	-0.0180
20.6400	-0.0220
20.6600	-0.0260
20.6800	-0.0290
20.7000	-0.0320
20.7200	-0.0340
20.7400	-0.0360
20.7600	-0.0380
20.7800	-0.0400
20.8000	-0.0410
20.8200	-0.0420
20.8400	-0.0440
20.8600	-0.0440
20.8800	-0.0450
20.9000	-0.0450
20.9200	-0.0450
20.9400	-0.0440
20.9600	-0.0420
20.9800	-0.0410
21.0000	-0.0390
21.0200	-0.0370
21.0400	-0.0350
21.0600	-0.0330
21.0800	-0.0300
21.1000	-0.0270
21.1200	-0.0220
21.1400	-0.0190
21.1600	-0.0160
21.1800	-0.0120
21.2000	-0.0090
21.2200	-0.0050
21.2400	-0.0020
21.2600	0.0020
21.2800	0.0070
21.3000	0.0110
21.3200	0.0140
21.3400	0.0170
21.3600	0.0210
21.3800	0.0250
21.4000	0.0280
21.4200	0.0310
21.4400	0.0330
21.4600	0.0360
21.4800	0.0380
21.5000	0.0410
21.5200	0.0420
21.5400	0.0430
21.5600	0.0450
21.5800	0.0450
21.6000	0.0460
21.6200	0.0460
21.6400	0.0450
21.6600	0.0440
21.6800	0.0440
21.7000	0.0420
21.7200	0.0400
21.7400	0.0380
21.7600	0.0360
21.7800	0.0340
21.8000	0.0320
21.8200	0.0290
21.8400	0.0250
21.8600	0.0210
21.8800	0.0180
21.9000	0.0150
21.9200	0.0110
21.9400	0.0070
21.9600	0.0030
21.9800	-0.0010
22.0000	-0.0050
22.0200	-0.0090
22.0400	-0.0140
22.0600	-0.0160
22.0800	-0.0200
22.1000	-0.0240
22.1200	-0.0260
22.1400	-0.0290
22.1600	-0.0310
22.1800	-0.0340
22.2000	-0.0370
22.2200	-0.0390
22.2400	-0.0400
22.2600	-0.0420
22.2800	-0.0430
22.3000	-0.0440
22.3200	-0.0440
22.3400	-0.0440
22.3600	-0.0440
22.3800	-0.0430
22.4000	-0.0430
22.4200	-0.0410
22.4400	-0.0400
22.4600	-0.0390
22.4800	-0.0360
22.5000	-0.0340
22.5200	-0.0310
22.5400	-0.0270
22.5600	-0.0250
22.5800	-0.0210
22.6000	-0.0180
22.6200	-0.0150
22.6400	-0.0110
22.6600	-0.0080
22.6800	-0.0040
22.7000	0.0010
22.7200	0.0040
22.7400	0.0080
22.7600	0.0120
22.7800	0.0160
22.8000	0.0190
22.8200	0.0230
22.8400	0.0250
22.8600	0.0280
22.8800	0.0320
22.9000	0.0340
22.9200	0.0370
22.9400	0.0390
22.9600	0.0410
22.9800	0.0430
23.0000	0.0430
23.0200	0.0450
23.0400	0.0450
23.0600	0.0450
23.0800	0.0450
23.1000	0.0450
23.1200	0.0440
23.1400	0.0430
23.1600	0.0410
23.1800	0.0390
23.2000	0.0380
23.2200	0.0360
23.2400	0.0320
23.2600	0.0300
23.2800	0.0270
23.3000	0.0240
23.3200	0.0200
23.3400	0.0170
23.3600	0.0130
23.3800	0.0090
23.4000	0.0050
23.4200	0.0010
23.4400	-0.0030
23.4600	-0.0070
23.4800	-0.0110
23.5000	-0.0150
23.5200	-0.0170
23.5400	-0.0200
23.5600	-0.0240
23.5800	-0.0270
23.6000	-0.0300
23.6200	-0.0330
23.6400	-0.0350
23.6600	-0.0370
23.6800	-0.0400
23.7000	-0.0410
23.7200	-0.0420
23.7400	-0.0430
23.7600	-0.0430
23.7800	-0.0440
23.8000	-0.0440
23.8200	-0.0440
23.8400	-0.0430
23.8600	-0.0420
23.8800	-0.0410
23.9000	-0.0400
23.9200	-0.0370
23.9400	-0.0350
23.9600	-0.0320
23.9800	-0.0290
24.0000	-0.0270
24.0200	-0.0240
24.0400	-0.0210
24.0600	-0.0180
24.0800	-0.0140
24.1000	-0.0100
24.1200	-0.0060
24.1400	-0.0020
24.1600	0.0020
24.1800	0.0060
24.2000	0.0090
24.2200	0.0130
24.2400	0.0160
24.2600	0.0200
24.2800	0.0240
24.3000	0.0270
24.3200	0.0290
24.3400	0.0320
24.3600	0.0350
24.3800	0.0380
24.4000	0.0400
24.4200	0.0410
24.4400	0.0420
24.4600	0.0430
24.4800	0.0450
24.5000	0.0450
24.5200	0.0450
24.5400	0.0440
24.5600	0.0440
24.5800	0.0440
24.6000	0.0420
24.6200	0.0400
24.6400	0.0390
24.6600	0.0360
24.6800	0.0350
24.7000	0.0320
24.7200	0.0280
24.7400	0.0250
24.7600	0.0220
24.7800	0.0190
24.8000	0.0150
24.8200	0.0120
24.8400	0.0070
24.8600	0.0040
24.8800	-0.0000
24.9000	-0.0040
24.9200	-0.0070
24.9400	-0.0110
24.9600	-0.0150
24.9800	-0.0190
25.0000	-0.0220
25.0200	-0.0250
25.0400	-0.0280
25.0600	-0.0310
25.0800	-0.0340
25.1000	-0.0370
25.1200	-0.0380
25.1400	-0.0390
25.1600	-0.0410
25.1800	-0.0420
25.2000	-0.0430
25.2200	-0.0430
25.2400	-0.0440
25.2600	-0.0440
25.2800	-0.0440
25.3000	-0.0430
25.3200	-0.0410
25.3400	-0.0400
25.3600	-0.0370
25.3800	-0.0360
25.4000	-0.0340
25.4200	-0.0310
25.4400	-0.0290
25.4600	-0.0260
25.4800	-0.0230
25.5000	-0.0190
25.5200	-0.0150
25.5400	-0.0110
25.5600	-0.0080
25.5800	-0.0040
25.6000	-0.0010
25.6200	0.0030
25.6400	0.0060
25.6600	0.0100
25.6800	0.0140
25.7000	0.0180
25.7200	0.0210
25.7400	0.0240
25.7600	0.0280
25.7800	0.0310
25.8000	0.0340
25.8200	0.0360
25.8400	0.0380
25.8600	0.0400
25.8800	0.0410
25.9000	0.0430
25.9200	0.0440
25.9400	0.0440
25.9600	0.0450
25.9800	0.0450
26.0000	0.0450
26.0200	0.0440
26.0400	0.0420
26.0600	0.0410
26.0800	0.0400
26.1000	0.0380
26.1200	0.0360
26.1400	0.0330
26.1600	0.0310
26.1800	0.0280
26.2000	0.0240
26.2200	0.0210
26.2400	0.0170
26.2600	0.0130
26.2800	0.0100
26.3000	0.0060
26.3200	0.0030
26.3400	-0.0010
26.3600	-0.0050
26.3800	-0.0090
26.4000	-0.0130
26.4200	-0.0170
26.4400	-0.0200
26.4600	-0.0230
26.4800	-0.0270
